price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,yr_built,renoveted_or_not,Total_area,extra_area,neighbourhood_total_area_15
550000,4,2,1,0,0,4,4,1450,1970-01-01,0,11283,2120,11286
905000,4,2,2,0,1,3,5,2730,1970-01-01,0,6998,2730,7340
384200,3,2,2,0,0,4,4,2430,1970-01-01,0,10043,2430,10782
370000,3,1,1,0,0,3,3,1170,1970-01-01,0,2275,1170,2779
717500,3,1,1,0,2,3,4,1890,1970-01-01,0,6090,2090,6090
1129275,4,3,2,0,2,4,7,2550,1970-01-01,0,11410,3910,10570
365500,2,1,1,0,0,4,2,1140,1970-01-01,0,16764,1140,17603
580000,2,1,1,0,0,3,3,1460,1970-01-01,0,7160,1460,5580
415000,4,1,1,0,0,5,5,2700,1970-01-01,0,17460,2700,8870
272000,2,1,1,0,0,4,2,670,1970-01-01,0,6970,670,7040
600000,3,1,1,0,0,4,3,1040,1970-01-01,0,8240,1880,7945
744000,4,3,2,0,0,3,4,1980,1970-01-01,1,7332,1980,7032
830000,3,3,1,0,0,3,5,2080,1970-01-01,0,12601,2080,15570
322000,3,3,3,0,0,3,3,1380,1970-01-01,0,2605,1380,3084
270000,3,2,1,0,0,3,4,1808,1970-01-01,0,21008,1808,15850
272450,3,1,1,0,0,3,3,1350,1970-01-01,0,9323,1350,8801
605000,3,3,2,0,0,3,3,1400,1970-01-01,0,3874,1760,2800
510000,3,1,1,0,0,4,3,1950,1970-01-01,0,10275,1950,10275
1125000,4,3,2,0,0,3,6,2340,1970-01-01,0,7170,3170,5770
1129275,4,2,2,0,0,3,5,3000,1970-01-01,1,10500,3000,7580
162000,4,1,1,0,0,4,2,1460,1970-01-01,0,18098,1460,18098
337500,3,1,1,0,0,4,3,1050,1970-01-01,0,7200,1350,9467
312000,3,2,1,0,0,4,3,1180,1970-01-01,0,9327,1470,9500
740000,4,3,2,0,0,3,6,3350,1970-01-01,0,202603,3350,187247
328000,4,1,1,0,0,3,3,1360,1970-01-01,0,9496,1360,9702
241000,3,1,1,0,0,3,3,1020,1970-01-01,0,8558,1020,8851
265000,3,2,1,0,0,4,3,1270,1970-01-01,0,8590,1840,8754
246000,5,1,1,0,0,4,3,2030,1970-01-01,0,12230,2030,13310
271000,4,1,1,0,0,3,2,970,1970-01-01,0,10602,1490,10061
270000,2,1,1,0,0,3,3,1260,1970-01-01,0,10458,2060,15185
395000,4,2,1,0,0,3,3,2240,1970-01-01,1,9325,2240,8525
340000,3,2,1,0,0,3,3,1460,1970-01-01,1,7175,1460,7115
340000,3,1,1,0,0,3,3,1240,1970-01-01,0,15400,2140,14900
335000,2,2,2,0,0,3,4,1420,1970-01-01,0,2666,1420,3246
435000,2,1,1,0,0,4,2,1060,1970-01-01,0,4096,1060,7265
527950,4,1,1,0,0,5,3,880,1970-01-01,0,5360,1760,7080
600000,2,2,2,1,4,4,4,2320,1970-01-01,0,21239,2320,20529
667000,3,1,1,0,0,3,4,1300,1970-01-01,0,5650,1770,5310
1129275,6,4,1,0,2,3,5,2500,1970-01-01,0,15510,4590,13130
417000,3,2,2,0,0,3,4,2040,1970-01-01,0,13251,2040,13794
451000,4,1,1,0,0,3,2,1260,1970-01-01,0,8510,1260,9130
580000,2,1,1,0,0,3,3,950,1970-01-01,0,11430,1650,7108
570000,4,2,2,0,0,4,4,2380,1970-01-01,0,38826,2380,42795
750000,5,3,2,0,1,3,3,2150,1970-01-01,1,10250,2750,10250
685000,3,2,2,0,0,3,5,2810,1970-01-01,0,10510,2810,11160
275000,3,2,1,0,0,3,3,1340,1970-01-01,0,11104,1340,11074
739888,3,2,2,0,4,4,4,1690,1970-01-01,0,45597,2420,12457
715000,2,2,1,0,0,3,4,2160,1970-01-01,0,7741,2160,7967
800000,4,2,1,0,0,3,3,1450,1970-01-01,1,6850,2450,3276
350000,3,1,1,0,0,3,3,1120,1970-01-01,0,10870,1870,7850
220000,3,1,1,0,2,4,2,1000,1970-01-01,0,224462,1000,107560
452500,3,2,2,0,0,3,3,2240,1970-01-01,0,10031,2240,7498
280000,4,2,2,0,0,3,3,2200,1970-01-01,0,8093,2200,7957
248000,1,1,1,0,0,3,2,790,1970-01-01,0,12790,790,7900
305000,2,1,1,0,0,3,3,740,1970-01-01,0,8090,890,8490
435010,3,1,1,0,0,3,3,1120,1970-01-01,0,5270,1270,5820
678100,3,1,1,0,0,5,4,1210,1970-01-01,0,4710,1850,4780
325000,3,2,3,0,0,3,4,1352,1970-01-01,0,3046,1352,2826
529950,3,2,1,0,0,3,3,1180,1970-01-01,0,9940,1540,10310
440000,3,1,1,0,0,5,3,1640,1970-01-01,0,10169,1640,9499
585000,3,1,1,0,0,3,3,1350,1970-01-01,0,6150,1350,6160
462608,3,2,2,0,0,3,4,1390,1970-01-01,0,4788,2010,3229
350500,3,1,1,0,0,3,3,1040,1970-01-01,0,7280,2080,7960
210000,3,1,1,0,0,3,3,1040,1970-01-01,0,9165,1040,10575
510000,3,2,2,0,0,3,4,1890,1970-01-01,0,7819,1890,7835
280000,3,2,1,0,0,4,3,1810,1970-01-01,0,9440,1810,9424
385000,3,1,1,0,0,3,3,1130,1970-01-01,1,16319,1930,16108
349000,3,1,1,0,0,4,2,1010,1970-01-01,0,9194,1010,9194
252000,3,2,1,0,0,3,3,910,1970-01-01,0,12576,1740,9590
1100000,4,2,2,0,1,3,6,1940,1970-01-01,0,11791,2910,7790
375000,3,2,2,0,0,3,3,1330,1970-01-01,0,9334,1330,9271
336000,4,2,2,0,0,4,4,2210,1970-01-01,0,13910,2210,11040
732000,3,3,2,0,4,4,4,2020,1970-01-01,0,9187,2670,8083
200000,2,1,1,0,0,3,2,1000,1970-01-01,0,7227,1000,7490
681716,4,2,2,0,0,3,5,3150,1970-01-01,0,10427,3150,11673
235000,3,1,1,0,0,4,2,1520,1970-01-01,0,13766,1520,13706
257500,3,1,1,0,0,3,3,1210,1970-01-01,0,15515,1690,10640
315000,3,1,1,0,0,3,3,1070,1970-01-01,0,10567,1070,11271
299950,3,1,1,0,0,4,2,740,1970-01-01,0,8910,910,11097
530000,4,2,1,0,0,3,3,1430,1970-01-01,0,10770,2130,10946
766500,2,1,1,0,0,4,4,1530,1970-01-01,0,9160,2230,8900
860000,4,2,1,0,2,3,6,2290,1970-01-01,0,14679,3560,14675
690000,3,2,2,0,0,3,5,2590,1970-01-01,1,7551,2590,6191
551000,4,1,1,0,0,3,3,1020,1970-01-01,0,8388,2040,6817
530000,3,2,1,0,0,4,3,2100,1970-01-01,0,22250,2100,17600
568000,3,1,1,0,0,3,3,1340,1970-01-01,0,8600,1340,8652
749950,3,2,2,0,2,3,5,2770,1970-01-01,0,13543,2770,12953
535000,3,2,1,0,0,3,5,2400,1970-01-01,0,14946,2400,15090
234300,3,1,1,0,0,3,3,1140,1970-01-01,0,10919,1140,11334
190000,2,1,1,0,0,3,2,930,1970-01-01,0,12380,930,12600
525000,4,1,1,0,0,5,3,1820,1970-01-01,0,8420,1820,10230
610000,4,1,1,0,0,4,3,1390,1970-01-01,0,5098,1390,5138
520000,3,2,3,0,0,3,4,1480,1970-01-01,0,2645,1480,2711
375000,2,1,1,0,0,3,2,760,1970-01-01,0,6760,760,7360
600000,3,1,1,0,0,3,3,1150,1970-01-01,0,8996,1580,9146
664000,4,2,1,0,0,5,4,1250,1970-01-01,0,18070,1870,13250
698000,2,1,1,0,0,3,3,1010,1970-01-01,0,5590,1510,5740
418000,3,2,3,0,0,3,3,1250,1970-01-01,0,2556,1250,2570
271675,3,1,1,0,0,4,3,1460,1970-01-01,0,15208,2140,19514
450000,3,1,1,0,0,4,2,1540,1970-01-01,0,10568,1540,10478
759000,3,2,1,0,0,3,5,2950,1970-01-01,0,81793,2950,82723
599950,6,3,1,0,0,3,3,1230,1970-01-01,0,6149,2020,6160
810000,4,2,1,0,0,3,4,2170,1970-01-01,0,7820,2820,6740
331292,3,1,1,0,0,3,3,1660,1970-01-01,0,11660,1660,11770
348000,3,1,1,0,0,3,3,930,1970-01-01,0,4247,1830,4520
435000,2,1,1,0,0,4,3,720,1970-01-01,0,6320,720,6930
530000,3,2,2,0,0,3,4,2160,1970-01-01,0,11223,2160,11223
227000,3,1,2,0,0,3,3,1510,1970-01-01,0,11347,1510,9524
285000,3,1,1,0,0,3,3,1870,1970-01-01,0,43940,1870,21835
740000,4,2,1,0,0,3,4,1640,1970-01-01,0,28996,2860,27710
246000,3,1,1,0,0,4,2,990,1970-01-01,0,10135,990,9960
260000,3,1,1,0,0,3,3,1080,1970-01-01,0,10620,1910,10404
366000,3,2,1,0,0,3,3,1350,1970-01-01,0,11550,1350,11420
594950,4,3,2,0,2,3,3,2557,1970-01-01,1,12037,2557,10560
608000,3,2,2,0,0,4,3,1710,1970-01-01,0,7610,2610,6500
313100,3,2,1,0,0,5,2,1720,1970-01-01,0,13595,1720,9360
185000,3,1,1,0,0,3,3,1170,1970-01-01,0,10255,1170,10315
455000,2,1,1,0,0,3,2,1140,1970-01-01,0,12620,1140,9700
235000,3,2,1,0,0,4,4,1570,1970-01-01,0,11401,2350,11018
230000,3,1,1,0,0,4,3,1020,1970-01-01,0,13309,1020,11194
770000,4,2,1,0,0,5,3,1460,1970-01-01,0,7730,2730,7010
240000,4,2,2,0,0,3,3,1830,1970-01-01,0,9444,1830,8790
461000,3,2,2,0,0,3,3,1690,1970-01-01,0,4716,1690,4811
1129275,4,2,1,0,3,5,4,1450,1970-01-01,0,13400,2900,12101
1129275,4,4,2,0,0,3,7,6380,1970-01-01,0,95094,6380,10153
452000,3,2,2,0,0,3,3,1690,1970-01-01,0,5690,1690,5690
765000,4,2,2,0,2,3,5,2660,1970-01-01,0,7703,2660,8510
1050000,4,4,1,0,1,4,5,2300,1970-01-01,0,58563,4550,43174
546000,3,3,1,0,0,4,3,1150,1970-01-01,0,11529,1530,10086
781000,3,2,1,0,0,5,4,1780,1970-01-01,0,6533,2070,7070
538000,4,1,1,0,0,4,3,1880,1970-01-01,0,9833,1880,10341
790000,4,2,1,0,0,5,4,1470,1970-01-01,0,10904,2240,11070
696500,4,2,1,0,0,5,3,1630,1970-01-01,0,6940,2540,5480
276000,3,2,1,0,0,4,3,1370,1970-01-01,0,9507,1370,10500
269000,2,1,1,0,0,3,2,770,1970-01-01,0,9382,770,9697
1129275,5,4,2,0,2,3,7,7880,1970-01-01,0,32130,7880,13501
829000,4,2,1,0,2,4,4,1610,1970-01-01,0,62647,2970,45419
122000,2,1,1,0,0,3,2,740,1970-01-01,0,7580,740,7580
352500,3,1,1,0,0,3,3,1360,1970-01-01,0,9040,1360,9309
249000,4,2,1,0,0,5,2,1280,1970-01-01,0,8840,1280,8940
360000,4,2,1,0,0,3,3,1080,1970-01-01,0,9723,1920,10087
629500,3,2,1,0,0,3,6,2020,1970-01-01,0,12604,2020,12900
1129275,4,2,2,0,0,5,5,3310,1970-01-01,1,130941,3310,47789
1129275,2,2,1,0,0,4,4,1560,1970-01-01,1,18543,2950,21915
275000,3,1,1,0,0,4,3,1320,1970-01-01,0,9015,1320,9665
697000,4,2,2,0,0,3,4,3160,1970-01-01,0,10121,3160,8168
379500,2,1,1,0,0,3,3,840,1970-01-01,0,18975,1640,20290
720000,3,2,1,0,0,3,6,1640,1970-01-01,0,78971,2440,11932
675000,4,2,2,0,0,3,5,3000,1970-01-01,0,8548,3000,7870
1129275,5,2,2,0,0,3,5,2810,1970-01-01,0,8810,2810,7040
1100000,3,2,2,0,1,5,4,2390,1970-01-01,0,9278,2390,10310
520000,4,1,1,0,0,5,3,1260,1970-01-01,0,5580,2080,7280
415000,3,1,1,0,0,4,3,1590,1970-01-01,0,10150,2650,8840
415000,3,2,2,0,0,3,4,1060,1970-01-01,0,2596,1060,2536
450000,3,2,1,0,1,4,3,1220,1970-01-01,0,10252,1940,11563
485000,2,1,1,0,0,3,4,1080,1970-01-01,0,5160,1080,5970
294000,3,2,2,0,0,3,3,1700,1970-01-01,0,11300,1700,11530
1037000,4,3,2,0,0,3,7,4440,1970-01-01,0,15100,4440,14366
690000,3,1,2,0,0,3,4,1580,1970-01-01,0,5580,1580,6190
716500,5,2,2,0,0,3,7,3630,1970-01-01,0,42091,3630,54818
481000,2,2,3,0,0,3,4,1290,1970-01-01,0,2427,1290,2622
575000,4,2,1,0,0,4,3,1000,1970-01-01,0,6595,1960,8010
785000,3,2,1,0,0,5,3,2090,1970-01-01,0,7105,2090,6180
480000,3,1,1,0,0,3,3,1960,1970-01-01,0,45955,1960,44213
720000,3,2,2,0,0,4,4,2120,1970-01-01,0,11417,2120,12972
536000,3,2,2,0,3,4,3,2290,1970-01-01,0,36838,2290,275698
324900,4,2,2,0,0,3,3,1880,1970-01-01,0,9845,1880,9154
265000,2,1,1,0,0,3,2,770,1970-01-01,0,5930,770,6080
545000,3,2,1,0,0,5,3,1010,1970-01-01,0,4740,1530,5740
465000,2,1,1,0,0,3,3,1450,1970-01-01,0,28525,1450,12489
292500,3,2,2,0,0,3,3,1690,1970-01-01,0,9010,1690,8970
860000,4,1,1,0,0,4,3,1880,1970-01-01,0,5600,1880,6185
1045000,4,3,2,0,0,3,6,4160,1970-01-01,0,51640,4160,43828
495000,4,2,2,0,0,3,3,2140,1970-01-01,0,9385,2140,9955
342000,2,2,3,0,0,3,3,1320,1970-01-01,0,2782,1320,3080
320000,4,2,2,0,0,3,3,2000,1970-01-01,0,12051,2000,8686
444000,3,2,2,0,0,3,4,1460,1970-01-01,0,4070,1460,4320
804100,4,2,2,0,0,3,6,3070,1970-01-01,0,11156,3070,14058
432000,3,2,1,0,0,4,3,1660,1970-01-01,0,16660,1660,17075
230000,6,1,1,0,0,4,1,1050,1970-01-01,0,6648,1810,6138
935000,4,3,2,0,0,3,7,3510,1970-01-01,0,14710,3510,15724
634950,3,3,1,0,0,5,4,1410,1970-01-01,0,4830,2180,6390
780000,6,4,1,0,0,3,4,1960,1970-01-01,0,9020,3300,6110
611000,4,2,2,0,0,3,4,2460,1970-01-01,0,6660,2460,6530
475999,4,1,1,0,0,3,3,1090,1970-01-01,0,6055,1880,5458
565000,3,2,1,0,0,3,5,1670,1970-01-01,0,11740,2290,14450
630000,4,2,2,0,0,3,4,2290,1970-01-01,0,29010,2290,29010
840000,4,3,2,0,0,3,6,3120,1970-01-01,0,22194,3860,21884
790000,3,2,1,0,3,3,6,2640,1970-01-01,0,434676,2640,562117
450000,5,2,1,0,0,4,3,1930,1970-01-01,1,212373,2850,211743
1129275,4,3,1,0,0,5,4,1920,1970-01-01,0,7020,3020,6400
520000,3,2,1,0,0,5,3,930,1970-01-01,0,5270,1510,5270
446800,4,2,1,0,0,3,3,1260,1970-01-01,0,11122,2410,8258
652000,3,1,1,0,0,3,4,1200,1970-01-01,0,7592,1470,8322
1129275,3,2,2,0,3,4,6,2830,1970-01-01,0,15020,2890,13953
745000,4,3,2,0,0,3,6,3490,1970-01-01,0,10514,3490,10316
594000,3,2,2,0,0,3,4,1060,1970-01-01,0,2676,1270,2487
257000,2,1,1,0,0,3,2,800,1970-01-01,0,4700,1000,6270
485000,4,1,2,0,0,3,3,1430,1970-01-01,0,5526,1430,5017
330000,3,1,1,0,0,3,2,1060,1970-01-01,0,21100,1060,12568
381000,3,2,1,0,0,3,2,940,1970-01-01,0,10626,1680,13175
849900,2,2,2,0,0,3,5,2280,1970-01-01,0,643483,2280,226364
793000,4,2,1,0,0,4,4,1490,1970-01-01,0,6530,2450,6080
920000,3,2,2,0,4,4,3,2200,1970-01-01,0,9003,3650,6920
455000,2,1,1,0,0,4,2,830,1970-01-01,0,4830,830,5420
975000,4,2,2,0,3,3,7,3490,1970-01-01,0,10984,3490,11697
375000,2,1,2,0,0,3,4,960,1970-01-01,0,2096,1050,3238
400000,2,2,2,0,0,3,4,1170,1970-01-01,0,2981,1170,4396
447000,3,1,1,0,0,4,3,1220,1970-01-01,0,8420,1220,8520
470000,3,1,1,0,0,4,3,1310,1970-01-01,0,9910,1310,11025
665000,4,2,2,0,0,3,4,3130,1970-01-01,0,10712,3130,9431
295500,3,1,1,0,0,3,2,1290,1970-01-01,1,43140,1590,9454
200000,4,2,2,0,0,3,4,1720,1970-01-01,0,10358,1720,9325
620000,3,2,2,0,0,3,5,1590,1970-01-01,0,214657,2520,214137
434900,3,2,1,0,0,3,3,1140,1970-01-01,0,12587,1520,12651
1129275,4,2,2,0,0,5,5,2360,1970-01-01,0,7900,3260,9040
1129275,4,3,2,0,0,3,6,3910,1970-01-01,0,11410,3910,11835
852500,4,2,2,0,0,3,5,2360,1970-01-01,0,9795,3480,8853
790000,3,2,2,0,0,4,6,3040,1970-01-01,0,37710,3040,38481
565000,4,1,1,0,0,3,4,2030,1970-01-01,0,9380,2030,9998
1127500,6,3,2,0,0,3,6,2520,1970-01-01,0,28570,3870,32390
289950,3,2,2,0,0,3,3,1870,1970-01-01,0,3306,1870,3572
850000,2,2,1,0,1,5,4,1640,1970-01-01,0,16579,2640,17690
505000,4,1,1,0,0,5,3,1030,1970-01-01,0,6740,1940,6250
372000,3,2,2,0,0,3,3,1710,1970-01-01,0,7343,1710,6540
207000,4,2,1,0,0,4,3,1690,1970-01-01,0,9418,1690,9489
780000,3,1,1,0,0,4,4,2340,1970-01-01,0,12835,2340,14188
400000,4,1,1,0,0,3,3,1340,1970-01-01,0,21983,1700,23049
440250,3,1,1,0,0,4,3,1850,1970-01-01,0,9974,1850,9653
585000,2,2,1,0,0,3,4,950,1970-01-01,0,9290,1370,6050
850000,4,2,2,0,0,3,5,2900,1970-01-01,0,12872,2900,11468
570000,3,3,2,0,0,3,3,2400,1970-01-01,0,5592,2400,4552
869000,4,3,2,0,0,3,5,3060,1970-01-01,0,34624,3740,40271
551000,4,2,2,0,0,3,4,2170,1970-01-01,0,8158,2170,9317
172380,3,1,1,0,0,4,2,970,1970-01-01,0,9348,970,9613
355000,3,2,1,0,3,4,3,1310,1970-01-01,0,81463,2620,132574
728935,4,2,2,0,0,3,5,2980,1970-01-01,0,13174,2980,13033
850000,3,2,2,0,2,4,5,2340,1970-01-01,0,4259,2340,4581
515000,5,1,2,0,0,3,2,1880,1970-01-01,0,50667,1880,10091
215000,2,1,1,0,0,4,3,1120,1970-01-01,0,6805,1480,7470
220000,4,2,1,0,0,4,3,1370,1970-01-01,0,12066,2240,11806
845000,4,2,2,0,0,3,5,2940,1970-01-01,0,10615,2940,9694
390000,1,1,1,0,0,4,2,610,1970-01-01,0,4710,710,5940
135000,4,1,1,0,0,3,1,1460,1970-01-01,0,20059,1460,9420
439000,3,1,1,0,0,4,4,1290,1970-01-01,0,20537,1530,23052
585000,4,2,2,0,0,3,5,2630,1970-01-01,0,8815,2630,8905
620000,5,1,1,0,3,4,3,1700,1970-01-01,0,19030,2230,21130
477000,3,1,1,0,0,4,3,960,1970-01-01,0,4560,960,6580
399500,2,1,2,0,0,3,4,1180,1970-01-01,0,2902,1180,2959
500000,2,1,1,1,4,4,3,1300,1970-01-01,0,29092,1760,19220
432500,3,2,2,0,0,3,4,1340,1970-01-01,0,10207,1340,8917
940000,4,2,1,0,0,5,5,1650,1970-01-01,0,21473,2800,18100
1129275,5,3,1,0,4,3,7,2090,1970-01-01,0,16309,4330,16320
1080000,3,2,2,0,0,3,7,3720,1970-01-01,0,15330,3720,15407
229999,4,2,1,0,0,4,3,1030,1970-01-01,0,6870,1670,6700
233000,3,1,1,0,0,3,3,1100,1970-01-01,0,8757,1100,9300
600000,3,2,2,0,0,3,4,2910,1970-01-01,0,11256,3240,10551
334000,4,1,1,0,0,4,3,1180,1970-01-01,0,9300,1680,9080
332500,3,1,1,0,0,4,3,1030,1970-01-01,0,9194,1030,9504
249900,3,2,1,0,0,3,3,1120,1970-01-01,0,9330,1630,9800
310000,3,2,1,0,0,3,3,1670,1970-01-01,0,14790,2610,13700
200000,2,1,1,0,0,3,2,1250,1970-01-01,0,9770,1250,9560
310000,4,1,1,0,0,4,3,1480,1970-01-01,0,12680,1480,21790
230000,3,1,1,0,0,3,1,1390,1970-01-01,0,7390,1390,7170
420000,4,2,2,0,0,3,4,1940,1970-01-01,0,7354,1940,8357
785000,4,2,2,0,0,3,5,2960,1970-01-01,0,7710,2960,7710
1129275,3,2,1,0,0,4,6,2160,1970-01-01,0,23545,4320,21899
265000,5,1,1,0,0,5,2,760,1970-01-01,0,8612,1500,8312
295000,2,1,1,0,0,3,2,840,1970-01-01,0,11305,840,9835
896000,4,2,2,0,0,3,7,3560,1970-01-01,0,50204,3560,53781
415000,4,2,1,0,0,4,5,1390,1970-01-01,0,12358,2390,14945
250000,3,1,1,0,0,5,2,1200,1970-01-01,0,6678,1200,8125
1129275,3,2,2,0,0,3,7,2570,1970-01-01,0,7570,2570,6570
635000,5,2,1,0,0,4,4,1430,1970-01-01,0,8180,2180,10960
905000,3,2,2,0,0,3,6,3450,1970-01-01,0,52237,3450,43850
528000,3,2,2,0,0,3,3,2020,1970-01-01,0,7633,2020,6629
530000,3,2,2,0,0,3,5,2480,1970-01-01,0,9960,2480,9960
310000,3,1,2,0,0,3,3,1140,1970-01-01,0,4244,1140,4131
252000,3,1,1,0,0,4,3,1530,1970-01-01,0,10995,1530,10995
334500,3,2,1,0,0,3,3,1120,1970-01-01,0,9860,1700,9921
370000,3,1,1,0,0,3,4,1610,1970-01-01,0,10630,2150,6823
311000,3,2,1,0,0,4,2,1190,1970-01-01,0,9030,1190,4700
260000,3,2,2,0,2,3,3,1480,1970-01-01,0,5861,1730,5690
217500,3,1,1,0,0,4,3,1400,1970-01-01,0,10946,1400,10210
290000,3,2,2,0,0,3,3,2200,1970-01-01,0,6440,2200,6511
500000,3,1,1,0,0,3,2,960,1970-01-01,0,5560,960,11580
423500,3,2,1,0,3,3,3,1100,1970-01-01,0,7770,1770,4300
715000,4,2,2,0,0,3,5,2970,1970-01-01,0,8692,2970,8788
299000,3,2,2,0,0,3,3,1590,1970-01-01,0,4711,1590,5990
635000,3,2,2,0,0,3,4,2550,1970-01-01,0,7357,3350,6507
806000,4,2,2,0,0,3,6,3370,1970-01-01,0,12999,3370,13695
289950,3,2,2,0,0,3,3,1960,1970-01-01,0,5440,1960,6060
280000,3,1,1,0,0,4,3,1360,1970-01-01,0,7963,1360,8877
479950,3,2,2,0,0,3,5,2780,1970-01-01,0,8780,2780,5406
394000,4,2,2,0,0,3,3,3000,1970-01-01,0,12793,3000,9447
682000,4,2,2,0,0,3,5,3400,1970-01-01,0,207025,3600,206139
409950,2,1,1,0,0,4,2,990,1970-01-01,0,3990,990,4120
1000000,4,3,2,0,4,5,5,2000,1970-01-01,0,7190,2990,6590
436000,4,1,1,0,2,3,3,1200,1970-01-01,0,7800,1200,8410
279000,3,1,1,0,0,3,3,970,1970-01-01,0,17505,1530,17515
390000,1,1,1,0,0,3,3,720,1970-01-01,0,6360,1440,6360
635000,3,1,1,1,1,4,3,1480,1970-01-01,0,169065,1940,129105
304400,4,2,2,0,0,4,3,2140,1970-01-01,0,10240,2140,8962
780000,5,1,1,0,0,3,3,1360,1970-01-01,0,6130,2330,5900
520000,4,3,2,0,0,5,4,2734,1970-01-01,0,212935,2734,189578
580000,3,1,1,0,0,3,3,1250,1970-01-01,0,12583,1950,7670
274000,3,1,1,0,0,3,3,990,1970-01-01,0,8638,1440,8706
315000,3,2,1,0,0,3,3,1150,1970-01-01,0,9436,1530,9335
390000,4,1,1,0,0,4,4,1910,1970-01-01,0,79484,1910,39156
340000,5,2,1,0,0,3,3,1750,1970-01-01,0,9970,1750,7970
502000,3,2,2,0,0,4,4,1600,1970-01-01,0,47213,1600,45325
260000,3,1,1,0,0,3,4,1750,1970-01-01,0,12930,1750,12910
399000,2,1,1,0,0,4,2,940,1970-01-01,1,5740,940,6880
312500,2,1,1,0,0,3,3,880,1970-01-01,0,7225,880,7785
370000,3,1,1,0,0,5,3,1060,1970-01-01,0,9904,1650,11730
1129275,4,3,2,0,0,3,6,3280,1970-01-01,0,17044,3820,13040
230000,3,1,1,0,0,3,4,1900,1970-01-01,0,11530,1900,11640
1129275,4,1,1,0,3,4,5,1960,1970-01-01,0,12168,3720,9604
294350,3,1,1,0,0,3,2,1210,1970-01-01,0,6530,1410,6450
208950,3,1,1,0,0,4,1,960,1970-01-01,0,6660,960,6660
515000,2,1,1,0,0,3,4,1930,1970-01-01,0,7500,1930,6988
965000,4,2,2,0,0,3,7,3420,1970-01-01,0,12995,3420,11502
925000,4,2,2,0,2,3,5,2240,1970-01-01,1,6410,3010,7020
654500,4,1,1,0,0,3,4,1780,1970-01-01,0,6780,1780,7030
364000,4,2,1,0,0,4,4,2080,1970-01-01,0,13130,2080,12900
150000,2,1,1,0,0,3,3,1050,1970-01-01,0,6458,1250,6384
349950,5,3,1,0,0,3,4,1363,1970-01-01,0,12374,2257,12240
585000,3,1,1,0,0,4,3,1670,1970-01-01,0,6670,1670,6750
801501,4,2,2,0,0,4,5,2250,1970-01-01,0,15750,2250,16230
610000,3,1,1,0,0,3,3,1650,1970-01-01,0,223370,1650,223804
382000,5,2,2,0,0,4,4,2880,1970-01-01,0,14845,2880,13085
495000,4,3,2,0,2,3,5,3620,1970-01-01,0,407313,3620,151041
447500,3,1,1,0,0,3,4,1530,1970-01-01,0,8454,1950,8212
575000,4,2,1,0,0,4,3,1290,1970-01-01,0,11771,2280,9610
565000,2,1,1,0,2,4,3,1040,1970-01-01,0,6476,1740,6235
348580,3,1,1,0,0,3,3,1220,1970-01-01,0,9096,1220,9216
459000,4,1,1,0,0,2,4,1660,1970-01-01,0,11963,2260,10845
375000,4,2,2,0,2,2,3,1790,1970-01-01,0,63209,1790,64080
310000,4,2,2,0,0,3,3,2440,1970-01-01,0,9533,2440,7932
210000,3,1,1,0,0,4,3,1400,1970-01-01,0,11000,1400,17210
384205,3,2,2,0,0,3,4,1810,1970-01-01,0,5102,1810,4579
180000,2,1,1,0,0,3,3,900,1970-01-01,0,5900,1400,6900
427500,4,2,2,0,0,3,3,2010,1970-01-01,0,8304,2010,6264
780000,3,3,1,0,0,3,4,1560,1970-01-01,1,4672,2520,3292
1129275,3,2,2,0,0,3,6,3060,1970-01-01,0,19060,3060,16672
339950,4,2,2,0,0,3,3,2150,1970-01-01,0,6150,2150,5610
820000,3,2,2,0,0,3,6,2880,1970-01-01,0,12630,2880,14010
398000,2,2,1,0,0,3,4,1300,1970-01-01,0,5165,1300,5549
492000,3,1,1,0,0,4,4,1580,1970-01-01,0,42697,2770,38804
240000,4,1,1,0,0,4,4,1180,1970-01-01,0,16590,1780,8178
599950,4,3,2,0,2,3,6,2440,1970-01-01,0,18759,3730,17720
105500,2,1,1,0,0,1,1,930,1970-01-01,0,8670,930,10204
390500,2,1,1,0,0,5,3,960,1970-01-01,0,427910,1460,19160
255000,3,2,1,0,0,3,3,1310,1970-01-01,0,9764,1310,9764
675750,4,2,2,0,0,3,5,2770,1970-01-01,0,13044,2770,9480
1129275,3,3,2,0,3,4,6,2240,1970-01-01,0,8585,3140,8200
353500,4,2,2,0,0,3,3,1770,1970-01-01,0,11009,1770,7600
765000,3,1,1,0,0,4,3,1220,1970-01-01,0,8805,1220,10298
563500,4,2,2,0,0,3,4,2190,1970-01-01,0,7134,2190,7298
439000,4,2,1,0,0,3,3,900,1970-01-01,0,7265,1800,6800
975000,5,2,1,0,2,4,5,1660,1970-01-01,0,13114,3100,13509
469900,3,2,2,0,0,3,3,2270,1970-01-01,0,6669,2270,6459
252000,3,1,2,0,0,3,2,1300,1970-01-01,0,9484,1300,9304
495000,3,2,1,0,0,4,3,1769,1970-01-01,1,11069,1769,12096
570000,6,2,1,0,0,3,4,1770,1970-01-01,0,18995,3370,18471
327000,4,2,2,0,0,3,3,1630,1970-01-01,0,6991,1630,6966
898000,2,2,1,0,0,4,4,1480,1970-01-01,0,10128,2470,9340
